1,316482.990,250957.880,65525.110,901343.580,3545.06,-38455.08,'U583322                             '
2,506236.340,91692.590,414543.750,572884.270,52010.17,9741.09,'U810391                             '
3,729963.070,545562.960,184400.110,321804.170,52597.58,-81686.56,'U485932                             '
4,775860.500,537653.800,238206.700,204380.240,-39405.67,-89763.0,'U342072                             '
5,152867.630,75485.030,77382.600,375823.340,52702.64,87763.67,'U575806                             '
6,870948.350,778158.270,92790.080,811884.920,23445.23,-82973.05,'U388201                             '
7,819249.150,758521.090,60728.060,196856.440,-95286.74,-81244.39,'U451997                             '
8,886018.730,289546.650,596472.080,525237.000,-3984.72,44912.59,'U911816                             '
9,50263.590,10612.670,39650.920,512257.270,98101.66,43000.05,'U870817                             '
10,240421.100,103275.950,137145.150,615133.050,87788.04,-94205.05,'U439206                             '
11,153932.440,151451.950,2480.490,606295.110,-27417.79,41249.63,'U486883                             '
12,760545.740,19873.760,740671.980,291061.620,92752.97,-51269.06,'U150446                             '
13,797909.530,40030.830,757878.700,742510.110,-15255.56,-86923.65,'U862229                             '
14,261759.190,258304.180,3455.010,825439.810,62563.07,-679.09,'U845721                             '
15,115474.580,104654.530,10820.050,64846.540,8057.29,66656.73,'U722711                             '
16,1065.940,606.710,459.230,780437.460,85732.02,-93695.73,'U492586                             '
17,629456.560,22304.730,607151.830,558404.040,-86872.19,-52101.11,'U677303                             '
18,694849.010,593886.370,100962.640,187048.730,57893.04,11091.05,'U733825                             '
19,161484.490,9125.110,152359.380,424989.590,73542.97,12911.69,'U227576                             '
20,977009.150,718232.820,258776.330,945926.030,-54525.33,-53972.58,'U455574                             '
21,300986.390,146175.630,154810.760,231176.340,73461.24,-79700.44,'U205038                             '
22,767220.090,526941.110,240278.980,731653.560,-4635.08,-72331.64,'U444512                             '
23,469819.790,113544.160,356275.630,770866.640,2336.59,-25046.62,'U405843                             '
24,429283.720,416348.210,12935.510,489136.390,29254.28,-21502.97,'U511352                             '
25,913956.560,284894.910,629061.650,671980.720,52335.59,27344.1,'U766284                             '
26,267169.200,245109.400,22059.800,714413.730,61355.29,66346.7,'U719145                             '
27,699707.540,297306.730,402400.810,418537.290,-76638.1,26474.79,'U772300                             '
28,412272.070,56648.340,355623.730,969137.560,65640.63,-12128.84,'U414468                             '
29,962082.640,358943.350,603139.290,498991.880,81905.88,70865.89,'U625758                             '
30,978286.200,917296.840,60989.360,589639.560,57782.25,18175.44,'U864546                             '
31,14446.780,13585.760,861.020,429989.180,89327.96,-67046.66,'U726683                             '
32,813026.630,653001.800,160024.830,701895.660,-69355.73,-81740.58,'U780730                             '
33,208184.400,120992.500,87191.900,670105.570,-66701.85,46904.1,'U273862                             '
34,406433.340,103624.530,302808.810,517701.470,-41601.87,-24189.08,'U693686                             '
35,161315.320,39523.960,121791.360,572640.510,39496.58,-18066.02,'U210860                             '
36,576322.650,295461.460,280861.190,91999.340,89055.02,-81722.41,'U471179                             '
37,131643.550,35143.030,96500.520,341649.890,16253.18,-93640.58,'U904471                             '
38,519547.970,77226.830,442321.140,902238.360,13849.59,85868.31,'U670612                             '
39,134908.530,31378.050,103530.480,850255.660,-56601.36,-66365.04,'U580730                             '
40,725401.110,582052.120,143348.990,383556.850,-91532.21,26785.44,'U938517                             '
41,501292.840,86219.600,415073.240,23779.470,30066.72,46616.19,'U632421                             '
42,745116.330,658803.950,86312.380,688633.820,-55128.71,-46907.34,'U422625                             '
43,985097.790,161161.280,823936.510,554861.540,-94671.1,-47921.68,'U710869                             '
44,677845.390,383982.790,293862.600,360728.020,-47119.96,-58944.69,'U840161                             '
45,528907.150,138815.780,390091.370,767621.310,93352.6,42495.54,'U138141                             '
46,988379.480,970208.610,18170.870,54247.210,73223.3,-34583.87,'U491185                             '
47,580945.310,542266.640,38678.670,555089.530,99755.12,10404.52,'U802571                             '
48,516045.180,51352.580,464692.600,983849.500,51263.66,42218.46,'U743140                             '
49,487206.110,146061.540,341144.570,92767.400,1136.76,30383.41,'U242184                             '
50,902890.610,36228.850,866661.760,500714.630,28809.11,-35315.83,'U470747                             '
51,324176.290,65717.990,258458.300,984248.120,-24191.65,-68961.6,'U433928                             '
52,107981.640,54782.970,53198.670,863759.860,-22793.36,-12958.11,'U308560                             '
53,670808.790,339423.340,331385.450,626674.280,-69034.73,-27330.92,'U382795                             '
54,664262.360,552102.850,112159.510,748650.340,-36955.01,62348.76,'U635642                             '
55,635673.740,616641.810,19031.930,177534.050,40186.91,82540.36,'U747335                             '
56,908596.520,59706.220,848890.300,250150.680,-78895.84,-55821.23,'U253215                             '
57,598358.150,132418.040,465940.110,238130.550,64265.69,-77268.78,'U182348                             '
58,25103.330,9017.500,16085.830,142714.440,-30449.15,-29845.31,'U105156                             '
59,288185.650,102900.210,185285.440,461373.800,-5033.98,-8786.77,'U932937                             '
60,545526.560,436910.970,108615.590,962397.930,74708.23,43573.15,'U875189                             '
61,482502.370,44969.590,437532.780,197587.230,-90396.92,-90639.14,'U335816                             '
62,848748.430,472314.490,376433.940,5517.140,51008.63,87035.0,'U987153                             '
63,378791.210,174900.660,203890.550,42756.620,-33223.63,7064.35,'U331249                             '
64,662732.190,566269.670,96462.520,487284.910,20708.95,60022.51,'U700841                             '
65,434488.340,2939.410,431548.930,217562.370,21475.77,35773.62,'U196846                             '
66,752359.480,204144.820,548214.660,48995.670,-33301.07,69592.8,'U553205                             '
67,165489.030,76084.550,89404.480,879583.820,9771.65,-29308.25,'U333329                             '
68,26780.930,13891.370,12889.560,586459.480,-27449.86,-69077.58,'U277472                             '
69,382946.200,165921.000,217025.200,165440.700,57793.17,-55155.28,'U649145                             '
70,168861.170,84475.840,84385.330,633769.270,-47158.41,25056.49,'U937355                             '
71,66920.490,23148.670,43771.820,194282.770,22948.72,-55217.93,'U222865                             '
72,284066.030,93891.030,190175.000,864752.020,-25252.76,-20882.9,'U384588                             '
73,510938.800,146346.020,364592.780,398043.550,51649.57,16206.63,'U428487                             '
74,414873.090,50116.390,364756.700,675687.420,74707.9,-34380.4,'U237430                             '
75,359284.050,225632.790,133651.260,278851.280,60062.06,-78016.59,'U337473                             '
76,272811.910,182818.830,89993.080,21157.290,-5407.74,-1670.12,'U207730                             '
77,850668.640,772925.870,77742.770,517582.710,-99974.43,-15056.93,'U692550                             '
78,246704.250,239015.320,7688.930,222410.300,71781.28,-98043.71,'U360855                             '
79,429230.830,209479.400,219751.430,408552.030,-12975.83,-64594.61,'U976273                             '
80,93331.170,60888.680,32442.490,6847.700,-60745.82,-30326.33,'U383356                             '
81,748535.020,225271.620,523263.400,831809.040,31361.2,-27016.8,'U244254                             '
82,48425.240,6662.730,41762.510,258414.340,-59043.1,67615.37,'U874992                             '
83,266631.310,255206.950,11424.360,57606.890,-99761.72,95209.46,'U314574                             '
84,698512.580,424644.630,273867.950,276334.400,62161.52,26472.64,'U674176                             '
85,444319.170,62083.160,382236.010,975720.410,-31170.25,-15780.71,'U703395                             '
86,966552.270,570469.930,396082.340,943715.790,-37258.31,58543.76,'U618893                             '
87,294966.640,247906.170,47060.470,281362.490,-11748.36,-76086.87,'U525018                             '
88,818104.110,354839.870,463264.240,44766.860,46733.46,-73342.3,'U709596                             '
89,891736.370,512744.180,378992.190,134185.790,-37655.67,7372.44,'U656106                             '
90,387554.570,156105.050,231449.520,581299.840,68960.88,-71225.41,'U395577                             '
91,805229.870,22227.960,783001.910,918901.810,-83105.49,-40514.68,'U396938                             '
92,972215.730,843152.910,129062.820,401375.560,36493.71,22012.93,'U620856                             '
93,632504.200,420791.530,211712.670,599961.750,34197.83,14658.34,'U952337                             '
94,246538.270,241839.100,4699.170,901651.420,88581.5,-82278.87,'U440372                             '
95,8877.110,1902.280,6974.830,764148.540,-86521.33,-78130.59,'U805538                             '
96,796726.940,619018.670,177708.270,663187.590,64724.19,40027.01,'U222492                             '
97,900131.540,421177.190,478954.350,523711.160,-46065.52,-84873.17,'U942059                             '
98,706610.320,11255.570,695354.750,145727.090,-87336.67,67312.32,'U158448                             '
99,646129.980,101754.960,544375.020,328827.100,37689.06,75617.24,'U521905                             '
100,347468.340,57700.970,289767.370,315801.010,75880.18,-62215.08,'U547914                             '
101,772246.170,644101.500,128144.670,770361.490,8265.21,79764.07,'U981626                             '
102,146475.910,16385.440,130090.470,613568.870,-80742.47,22477.73,'U845627                             '
103,410973.640,407871.080,3102.560,80090.790,-51457.22,56257.85,'U749624                             '
104,949895.140,725601.800,224293.340,506470.120,-74241.51,-331.72,'U380755                             '
105,974942.190,133710.230,841231.960,503902.750,-88920.99,8805.33,'U133484                             '
106,844310.930,716857.830,127453.100,246307.400,48122.51,-22340.09,'U765542                             '
107,102137.670,72708.680,29428.990,391408.070,-37273.89,-70930.36,'U584433                             '
108,988123.260,270250.920,717872.340,235913.680,-87939.8,-8042.88,'U315203                             '
109,685273.560,339336.900,345936.660,885740.300,56383.72,-39137.78,'U631014                             '
110,410765.490,81432.010,329333.480,63263.490,30675.67,-50586.66,'U196880                             '
111,913796.600,406610.960,507185.640,465991.010,59088.81,-67123.93,'U872536                             '
112,126607.250,120348.690,6258.560,539607.920,30720.08,-73646.13,'U559189                             '
113,460760.180,166015.680,294744.500,18208.890,21860.03,-87216.0,'U675277                             '
114,614326.260,479773.640,134552.620,411221.730,-69921.91,54801.56,'U823745                             '
115,870623.110,747418.870,123204.240,747959.060,-30425.94,-84203.98,'U105947                             '
116,690938.070,485764.870,205173.200,889661.220,-53015.69,11524.95,'U991155                             '
117,859250.700,29044.970,830205.730,719297.440,65469.47,71691.9,'U103436                             '
118,478022.180,39383.470,438638.710,105651.340,-72150.43,-21345.74,'U871143                             '
119,432175.840,267407.550,164768.290,154998.000,79809.46,18751.19,'U708133                             '
120,91732.870,2898.560,88834.310,595839.860,-21505.68,25800.02,'U530420                             '
121,749604.270,661587.560,88016.710,259282.270,38956.44,-68738.2,'U890758                             '
122,630001.560,426574.970,203426.590,777753.800,-1918.01,95153.52,'U797397                             '
123,733496.280,345722.150,387774.130,21316.140,34524.86,11650.45,'U607783                             '
124,381622.100,170784.220,210837.880,49637.150,-98772.93,-44557.35,'U954921                             '
125,559843.700,48106.670,511737.030,812615.320,83844.38,55707.04,'U209429                             '
126,601784.550,484836.500,116948.050,810831.770,-12826.19,48737.15,'U868863                             '
127,226118.160,119543.960,106574.200,444693.320,-44766.21,66780.91,'U123437                             '
128,487529.530,137448.520,350081.010,765484.960,65606.76,-1123.88,'U453164                             '
129,998162.070,613122.680,385039.390,67780.960,13018.68,-50793.8,'U517312                             '
130,852550.960,440321.670,412229.290,237736.800,-37947.07,10836.59,'U892655                             '
131,265784.730,243758.860,22025.870,142348.660,-31512.83,80520.49,'U329446                             '
132,753016.450,449281.360,303735.090,825470.050,87582.19,-98124.07,'U821683                             '
133,931755.560,299463.760,632291.800,976773.300,-67394.14,-38040.28,'U575526                             '
134,355425.360,282361.410,73063.950,545351.720,-15245.92,9683.47,'U795978                             '
135,227712.470,118935.550,108776.920,32670.320,-24583.14,32734.97,'U207952                             '
136,587057.350,37071.400,549985.950,147591.980,88258.12,42262.68,'U488203                             '
137,273011.470,181088.030,91923.440,303587.890,-76157.91,-13630.87,'U843770                             '
138,461280.220,184645.820,276634.400,940698.750,-13646.27,-8026.45,'U110686                             '
139,632104.730,346771.820,285332.910,941086.720,-10012.72,23586.31,'U250515                             '
140,906498.500,904525.450,1973.050,299549.410,19720.94,-63489.09,'U493634                             '
141,540335.880,256982.090,283353.790,55558.040,-59794.82,-84451.83,'U506281                             '
142,6750.280,3624.840,3125.440,862948.540,45839.71,-85470.35,'U250271                             '
143,275769.110,38775.340,236993.770,793543.350,85082.83,-55410.05,'U931487                             '
144,493350.910,40564.840,452786.070,75271.430,-36300.59,-72511.26,'U357771                             '
145,745563.320,507335.380,238227.940,335512.450,-16076.18,85048.2,'U656029                             '
146,842155.380,61123.930,781031.450,837597.440,24089.44,78351.65,'U629380                             '
147,673074.810,432263.430,240811.380,788393.790,-6264.3,57749.38,'U516311                             '
148,950401.500,755682.850,194718.650,57677.220,-75267.42,-41730.49,'U807941                             '
149,373902.650,351003.630,22899.020,494327.140,31983.65,89083.8,'U446449                             '
150,512373.590,324484.870,187888.720,356853.210,76151.25,75722.42,'U150868                             '
151,61249.700,12434.800,48814.900,253349.970,42601.24,77686.35,'U900231                             '
152,644516.230,520139.760,124376.470,266299.100,-97289.02,59651.73,'U338984                             '
153,867125.350,688814.890,178310.460,816939.850,-40460.02,34545.23,'U946421                             '
154,715997.490,445352.700,270644.790,975728.780,-81070.36,-57020.27,'U938440                             '
155,637549.420,41220.920,596328.500,160627.440,56337.31,28916.61,'U977888                             '
156,172784.950,59117.310,113667.640,928833.280,73617.59,-75779.36,'U356632                             '
157,182321.840,156911.230,25410.610,325255.000,-59042.92,61149.37,'U409565                             '
158,473412.330,162246.840,311165.490,96612.020,-9294.74,88428.1,'U454384                             '
159,628168.520,69118.230,559050.290,748560.370,-99468.89,16603.49,'U922180                             '
160,43617.060,25878.530,17738.530,313388.010,36038.18,-39984.63,'U912242                             '
161,530608.010,371338.730,159269.280,210352.860,-73060.73,-78582.99,'U971312                             '
162,214454.840,79333.490,135121.350,109358.580,-79970.58,93485.78,'U827978                             '
163,58673.840,27473.210,31200.630,328707.640,40650.57,-86804.14,'U506102                             '
164,635176.920,212516.850,422660.070,367133.290,86158.2,33596.32,'U311248                             '
165,902801.350,848735.800,54065.550,50098.400,9070.02,89216.61,'U233899                             '
166,629741.980,48543.140,581198.840,390839.710,15411.54,4613.29,'U225198                             '
167,190848.990,144101.520,46747.470,884395.250,82922.94,54582.13,'U852818                             '
168,156025.980,82802.050,73223.930,389657.910,-50131.24,24550.2,'U800416                             '
169,484556.960,437481.350,47075.610,164061.460,-36340.76,49651.13,'U866910                             '
170,56841.380,22897.490,33943.890,13442.330,-3215.26,23921.98,'U709193                             '
171,121208.740,63768.620,57440.120,210066.520,33716.49,-68530.06,'U689852                             '
172,184629.640,14777.460,169852.180,280515.270,-7641.41,37069.74,'U669849                             '
173,407798.820,338337.110,69461.710,160396.420,-31187.79,26172.29,'U798262                             '
174,700719.720,66272.000,634447.720,75266.320,-45733.07,-3148.36,'U577863                             '
175,467712.580,103773.360,363939.220,258173.530,77388.78,-59636.15,'U672579                             '
176,231132.390,65675.810,165456.580,318765.010,41218.09,-95637.98,'U922634                             '
177,973859.420,935120.400,38739.020,349506.310,-78180.2,-10585.85,'U780499                             '
178,67845.490,14782.900,53062.590,583193.440,40870.01,64299.4,'U353915                             '
179,855123.980,109448.520,745675.460,71295.740,-12834.09,-40874.5,'U900734                             '
180,124822.750,102427.060,22395.690,256259.790,-79842.75,23751.79,'U507237                             '
181,315944.820,153591.050,162353.770,91260.670,17437.69,-4195.36,'U489649                             '
182,397018.730,251723.960,145294.770,738801.980,21214.93,96161.23,'U553747                             '
183,113598.980,99452.830,14146.150,491325.190,-31491.58,5050.54,'U401317                             '
184,747245.910,531192.200,216053.710,556473.820,-27449.61,-82704.28,'U659039                             '
185,80486.060,80141.840,344.220,735254.600,2435.94,-10251.85,'U740271                             '
186,130284.960,127564.410,2720.550,242842.580,51176.79,76035.95,'U604782                             '
187,497785.440,100509.840,397275.600,381674.800,-66397.47,94878.49,'U595925                             '
188,430494.460,318624.600,111869.860,298240.450,65085.18,96992.53,'U722212                             '
189,5725.790,4067.580,1658.210,490660.820,-91783.78,47933.55,'U348291                             '
190,927712.940,304254.930,623458.010,401816.910,-65144.03,20168.19,'U499936                             '
191,983732.650,805097.200,178635.450,30694.130,82850.96,-17113.52,'U107665                             '
192,321268.010,68648.380,252619.630,928361.840,98878.01,51263.75,'U647021                             '
193,201684.070,192936.700,8747.370,375974.560,97372.43,97605.26,'U541388                             '
194,825274.380,667808.380,157466.000,357246.550,-73878.5,68518.53,'U148053                             '
195,10663.680,8447.910,2215.770,795512.980,36925.68,-70493.4,'U463702                             '
196,27187.020,22743.020,4444.000,352574.800,58903.18,-44321.21,'U636593                             '
197,698751.910,66679.240,632072.670,661043.590,13837.82,-38976.92,'U316287                             '
198,637849.680,143417.900,494431.780,192169.490,-28744.46,-74713.57,'U586114                             '
199,635991.120,370499.040,265492.080,279609.850,-11370.05,51081.23,'U378174                             '
200,615206.510,460077.200,155129.310,36379.070,67944.24,41538.88,'U901126                             '
201,727540.070,141076.920,586463.150,798804.060,-68262.73,-95103.45,'U793315                             '
202,963988.580,704659.400,259329.180,753777.110,98859.05,19807.06,'U424816                             '
203,503385.380,31883.410,471501.970,709507.620,-44858.39,19515.61,'U729361                             '
204,102715.600,13507.870,89207.730,735566.520,87585.42,-16131.65,'U529953                             '
205,51097.530,7342.780,43754.750,801332.700,10030.42,-66422.62,'U326955                             '
206,115803.130,54189.300,61613.830,801300.990,75111.34,-28446.69,'U443982                             '
207,224462.100,205610.090,18852.010,341127.150,68715.32,-3109.05,'U373633                             '
