1,'U583322                             ','Margin'
2,'U810391                             ','Spot'
3,'U485932                             ','Options'
4,'U342072                             ','Options'
5,'U575806                             ','Margin'
6,'U388201                             ','Options'
7,'U451997                             ','Spot'
8,'U911816                             ','Spot'
9,'U870817                             ','Spot'
10,'U439206                             ','Margin'
11,'U486883                             ','Margin'
12,'U150446                             ','Spot'
13,'U862229                             ','Futures'
14,'U845721                             ','Options'
15,'U722711                             ','Spot'
16,'U492586                             ','Spot'
17,'U677303                             ','Spot'
18,'U733825                             ','Futures'
19,'U227576                             ','Margin'
20,'U455574                             ','Spot'
21,'U205038                             ','Options'
22,'U444512                             ','Spot'
23,'U405843                             ','Spot'
24,'U511352                             ','Options'
25,'U766284                             ','Spot'
26,'U719145                             ','Futures'
27,'U772300                             ','Spot'
28,'U414468                             ','Margin'
29,'U625758                             ','Futures'
30,'U864546                             ','Futures'
31,'U726683                             ','Margin'
32,'U780730                             ','Margin'
33,'U273862                             ','Futures'
34,'U693686                             ','Futures'
35,'U210860                             ','Futures'
36,'U471179                             ','Margin'
37,'U904471                             ','Futures'
38,'U670612                             ','Spot'
39,'U580730                             ','Margin'
40,'U938517                             ','Margin'
41,'U632421                             ','Options'
42,'U422625                             ','Options'
43,'U710869                             ','Futures'
44,'U840161                             ','Spot'
45,'U138141                             ','Futures'
46,'U491185                             ','Options'
47,'U802571                             ','Futures'
48,'U743140                             ','Spot'
49,'U242184                             ','Options'
50,'U470747                             ','Options'
51,'U433928                             ','Futures'
52,'U308560                             ','Options'
53,'U382795                             ','Spot'
54,'U635642                             ','Margin'
55,'U747335                             ','Futures'
56,'U253215                             ','Margin'
57,'U182348                             ','Futures'
58,'U105156                             ','Margin'
59,'U932937                             ','Spot'
60,'U875189                             ','Spot'
61,'U335816                             ','Spot'
62,'U987153                             ','Options'
63,'U331249                             ','Futures'
64,'U700841                             ','Options'
65,'U196846                             ','Futures'
66,'U553205                             ','Spot'
67,'U333329                             ','Margin'
68,'U277472                             ','Futures'
69,'U649145                             ','Margin'
70,'U937355                             ','Margin'
71,'U222865                             ','Margin'
72,'U384588                             ','Options'
73,'U428487                             ','Margin'
74,'U237430                             ','Margin'
75,'U337473                             ','Margin'
76,'U207730                             ','Options'
77,'U692550                             ','Options'
78,'U360855                             ','Futures'
79,'U976273                             ','Margin'
80,'U383356                             ','Futures'
81,'U244254                             ','Spot'
82,'U874992                             ','Margin'
83,'U314574                             ','Futures'
84,'U674176                             ','Spot'
85,'U703395                             ','Options'
86,'U618893                             ','Spot'
87,'U525018                             ','Futures'
88,'U709596                             ','Spot'
89,'U656106                             ','Futures'
90,'U395577                             ','Options'
91,'U396938                             ','Options'
92,'U620856                             ','Spot'
93,'U952337                             ','Margin'
94,'U440372                             ','Spot'
95,'U805538                             ','Spot'
96,'U222492                             ','Spot'
97,'U942059                             ','Margin'
98,'U158448                             ','Futures'
99,'U521905                             ','Options'
100,'U547914                             ','Options'
101,'U981626                             ','Futures'
102,'U845627                             ','Options'
103,'U749624                             ','Futures'
104,'U380755                             ','Options'
105,'U133484                             ','Margin'
106,'U765542                             ','Spot'
107,'U584433                             ','Options'
108,'U315203                             ','Futures'
109,'U631014                             ','Margin'
110,'U196880                             ','Spot'
111,'U872536                             ','Margin'
112,'U559189                             ','Futures'
113,'U675277                             ','Spot'
114,'U823745                             ','Margin'
115,'U105947                             ','Margin'
116,'U991155                             ','Spot'
117,'U103436                             ','Futures'
118,'U871143                             ','Options'
119,'U708133                             ','Spot'
120,'U530420                             ','Spot'
121,'U890758                             ','Spot'
122,'U797397                             ','Spot'
123,'U607783                             ','Margin'
124,'U954921                             ','Spot'
125,'U209429                             ','Margin'
126,'U868863                             ','Futures'
127,'U123437                             ','Margin'
128,'U453164                             ','Spot'
129,'U517312                             ','Spot'
130,'U892655                             ','Futures'
131,'U329446                             ','Futures'
132,'U821683                             ','Options'
133,'U575526                             ','Options'
134,'U795978                             ','Options'
135,'U207952                             ','Margin'
136,'U488203                             ','Options'
137,'U843770                             ','Options'
138,'U110686                             ','Futures'
139,'U250515                             ','Options'
140,'U493634                             ','Futures'
141,'U506281                             ','Spot'
142,'U250271                             ','Options'
143,'U931487                             ','Spot'
144,'U357771                             ','Futures'
145,'U656029                             ','Margin'
146,'U629380                             ','Options'
147,'U516311                             ','Options'
148,'U807941                             ','Margin'
149,'U446449                             ','Spot'
150,'U150868                             ','Futures'
151,'U900231                             ','Options'
152,'U338984                             ','Options'
153,'U946421                             ','Margin'
154,'U938440                             ','Options'
155,'U977888                             ','Margin'
156,'U356632                             ','Options'
157,'U409565                             ','Futures'
158,'U454384                             ','Margin'
159,'U922180                             ','Spot'
160,'U912242                             ','Futures'
161,'U971312                             ','Options'
162,'U827978                             ','Margin'
163,'U506102                             ','Futures'
164,'U311248                             ','Options'
165,'U233899                             ','Futures'
166,'U225198                             ','Futures'
167,'U852818                             ','Options'
168,'U800416                             ','Margin'
169,'U866910                             ','Margin'
170,'U709193                             ','Spot'
171,'U689852                             ','Margin'
172,'U669849                             ','Spot'
173,'U798262                             ','Spot'
174,'U577863                             ','Spot'
175,'U672579                             ','Margin'
176,'U922634                             ','Options'
177,'U780499                             ','Spot'
178,'U353915                             ','Options'
179,'U900734                             ','Spot'
180,'U507237                             ','Options'
181,'U489649                             ','Spot'
182,'U553747                             ','Options'
183,'U401317                             ','Options'
184,'U659039                             ','Spot'
185,'U740271                             ','Spot'
186,'U604782                             ','Margin'
187,'U595925                             ','Spot'
188,'U722212                             ','Spot'
189,'U348291                             ','Futures'
190,'U499936                             ','Spot'
191,'U107665                             ','Options'
192,'U647021                             ','Futures'
193,'U541388                             ','Futures'
194,'U148053                             ','Spot'
195,'U463702                             ','Futures'
196,'U636593                             ','Spot'
197,'U316287                             ','Spot'
198,'U586114                             ','Futures'
199,'U378174                             ','Spot'
200,'U901126                             ','Spot'
201,'U793315                             ','Margin'
202,'U424816                             ','Options'
203,'U729361                             ','Margin'
204,'U529953                             ','Spot'
205,'U326955                             ','Futures'
206,'U443982                             ','Spot'
207,'U373633                             ','Options'
208,'U301380                             ','Spot'
209,'U970795                             ','Spot'
210,'U581753                             ','Futures'
211,'U154462                             ','Futures'
212,'U433779                             ','Spot'
213,'U998619                             ','Futures'
214,'U726540                             ','Options'
215,'U676240                             ','Spot'
216,'U674463                             ','Spot'
217,'U447722                             ','Margin'
218,'U468898                             ','Spot'
219,'U947052                             ','Spot'
220,'U996333                             ','Futures'
221,'U756954                             ','Options'
222,'U732072                             ','Options'
223,'U239235                             ','Margin'
224,'U697720                             ','Options'
225,'U792406                             ','Options'
226,'U218808                             ','Spot'
227,'U279077                             ','Futures'
228,'U834348                             ','Margin'
229,'U546436                             ','Spot'
230,'U891619                             ','Spot'
231,'U137376                             ','Spot'
232,'U862568                             ','Margin'
233,'U270355                             ','Options'
234,'U943223                             ','Futures'
235,'U489154                             ','Futures'
236,'U417147                             ','Futures'
237,'U631558                             ','Futures'
238,'U646634                             ','Margin'
239,'U473519                             ','Spot'
240,'U158545                             ','Spot'
241,'U892560                             ','Futures'
242,'U393165                             ','Margin'
243,'U793277                             ','Spot'
244,'U892716                             ','Futures'
245,'U369532                             ','Futures'
246,'U921376                             ','Options'
247,'U923421                             ','Spot'
248,'U875845                             ','Futures'
249,'U384085                             ','Options'
250,'U209003                             ','Futures'
251,'U792796                             ','Margin'
252,'U811238                             ','Margin'
253,'U389296                             ','Futures'
254,'U533756                             ','Futures'
255,'U912721                             ','Margin'
256,'U602112                             ','Options'
257,'U199359                             ','Margin'
258,'U541853                             ','Margin'
259,'U211335                             ','Futures'
260,'U183558                             ','Futures'
261,'U126317                             ','Spot'
262,'U982525                             ','Margin'
263,'U785462                             ','Futures'
264,'U228055                             ','Futures'
265,'U450043                             ','Options'
266,'U489484                             ','Spot'
267,'U893311                             ','Futures'
268,'U923419                             ','Futures'
269,'U271290                             ','Futures'
270,'U343751                             ','Options'
271,'U329908                             ','Futures'
272,'U564700                             ','Spot'
273,'U555714                             ','Options'
274,'U180145                             ','Margin'
275,'U929829                             ','Margin'
276,'U557211                             ','Options'
277,'U730584                             ','Options'
278,'U150714                             ','Options'
279,'U285762                             ','Options'
280,'U768318                             ','Futures'
281,'U365373                             ','Options'
282,'U284675                             ','Options'
283,'U976633                             ','Spot'
284,'U772275                             ','Spot'
285,'U152831                             ','Spot'
286,'U119114                             ','Futures'
287,'U245980                             ','Spot'
288,'U398565                             ','Margin'
289,'U642800                             ','Spot'
290,'U500014                             ','Futures'
291,'U612908                             ','Margin'
292,'U456388                             ','Options'
293,'U271394                             ','Spot'
294,'U123286                             ','Spot'
295,'U864842                             ','Options'
296,'U609746                             ','Spot'
297,'U347316                             ','Options'
298,'U882183                             ','Margin'
299,'U375168                             ','Futures'
300,'U793139                             ','Margin'
301,'U571283                             ','Futures'
302,'U438708                             ','Spot'
303,'U413925                             ','Futures'
304,'U365007                             ','Options'
305,'U768211                             ','Spot'
306,'U902983                             ','Futures'
307,'U713847                             ','Futures'
308,'U606143                             ','Spot'
309,'U752107                             ','Futures'
310,'U873767                             ','Margin'
311,'U164555                             ','Futures'
312,'U266758                             ','Futures'
313,'U530308                             ','Spot'
314,'U664441                             ','Spot'
315,'U233786                             ','Spot'
316,'U137231                             ','Options'
317,'U938916                             ','Options'
318,'U328105                             ','Spot'
319,'U168865                             ','Options'
320,'U320789                             ','Options'
321,'U339014                             ','Options'
322,'U277182                             ','Margin'
323,'U111413                             ','Futures'
324,'U550016                             ','Margin'
325,'U378680                             ','Options'
326,'U724084                             ','Spot'
327,'U633791                             ','Options'
328,'U367232                             ','Margin'
329,'U228603                             ','Spot'
330,'U920140                             ','Spot'
331,'U118461                             ','Options'
332,'U587148                             ','Spot'
333,'U783901                             ','Options'
334,'U109488                             ','Futures'
335,'U375230                             ','Margin'
336,'U239369                             ','Spot'
337,'U921668                             ','Options'
338,'U413542                             ','Futures'
339,'U961917                             ','Options'
340,'U498654                             ','Margin'
341,'U588246                             ','Spot'
342,'U634060                             ','Margin'
343,'U658204                             ','Spot'
344,'U944051                             ','Spot'
345,'U704550                             ','Spot'
346,'U736702                             ','Spot'
347,'U679588                             ','Futures'
348,'U607460                             ','Futures'
349,'U315708                             ','Options'
350,'U217487                             ','Futures'
351,'U497254                             ','Spot'
352,'U181959                             ','Options'
353,'U185961                             ','Options'
354,'U171145                             ','Margin'
355,'U672279                             ','Futures'
356,'U669185                             ','Options'
357,'U292070                             ','Futures'
358,'U138446                             ','Margin'
359,'U513591                             ','Futures'
360,'U518152                             ','Options'
361,'U668738                             ','Futures'
362,'U661787                             ','Margin'
363,'U210951                             ','Futures'
364,'U777292                             ','Spot'
365,'U535080                             ','Spot'
366,'U113315                             ','Margin'
367,'U621219                             ','Margin'
368,'U694161                             ','Futures'
369,'U466345                             ','Margin'
370,'U673103                             ','Options'
371,'U500189                             ','Margin'
372,'U399134                             ','Options'
373,'U729697                             ','Options'
374,'U119486                             ','Options'
375,'U681018                             ','Spot'
376,'U706104                             ','Futures'
377,'U588069                             ','Margin'
378,'U392577                             ','Futures'
379,'U176387                             ','Margin'
380,'U281510                             ','Margin'
381,'U634989                             ','Futures'
382,'U441283                             ','Margin'
383,'U998414                             ','Spot'
384,'U944344                             ','Margin'
385,'U789657                             ','Futures'
386,'U493161                             ','Futures'
387,'U245203                             ','Spot'
388,'U143098                             ','Spot'
389,'U750244                             ','Options'
390,'U169565                             ','Margin'
391,'U337323                             ','Spot'
392,'U915600                             ','Futures'
393,'U525061                             ','Spot'
394,'U920164                             ','Margin'
395,'U186039                             ','Futures'
396,'U343310                             ','Options'
397,'U892071                             ','Margin'
398,'U470348                             ','Margin'
399,'U502410                             ','Futures'
400,'U247270                             ','Spot'
401,'U930794                             ','Options'
402,'U379925                             ','Margin'
403,'U524825                             ','Margin'
404,'U409498                             ','Margin'
405,'U956974                             ','Spot'
406,'U744000                             ','Margin'
407,'U298735                             ','Futures'
408,'U963618                             ','Margin'
409,'U348078                             ','Futures'
410,'U421702                             ','Spot'
411,'U865649                             ','Futures'
412,'U800652                             ','Margin'
413,'U351718                             ','Options'
414,'U102393                             ','Options'
415,'U865183                             ','Options'
416,'U411134                             ','Spot'
417,'U151220                             ','Spot'
418,'U379321                             ','Margin'
419,'U996300                             ','Margin'
420,'U808859                             ','Futures'
421,'U515375                             ','Futures'
422,'U170818                             ','Spot'
423,'U899850                             ','Spot'
424,'U421154                             ','Futures'
425,'U819962                             ','Options'
426,'U308712                             ','Futures'
427,'U166058                             ','Margin'
428,'U679822                             ','Options'
429,'U156528                             ','Options'
430,'U698156                             ','Margin'
431,'U671638                             ','Spot'
432,'U429999                             ','Futures'
433,'U444850                             ','Margin'
434,'U580759                             ','Options'
435,'U733810                             ','Futures'
436,'U701097                             ','Margin'
437,'U426971                             ','Futures'
438,'U100135                             ','Futures'
439,'U879692                             ','Spot'
440,'U776054                             ','Spot'
441,'U802744                             ','Margin'
442,'U784274                             ','Margin'
443,'U992320                             ','Margin'
444,'U355526                             ','Options'
445,'U410121                             ','Margin'
446,'U932878                             ','Options'
447,'U826388                             ','Margin'
448,'U690958                             ','Margin'
449,'U144087                             ','Spot'
450,'U429672                             ','Margin'
451,'U747812                             ','Spot'
452,'U176166                             ','Futures'
453,'U655590                             ','Margin'
454,'U176394                             ','Margin'
455,'U708327                             ','Options'
456,'U407494                             ','Futures'
457,'U759655                             ','Options'
458,'U682851                             ','Options'
459,'U119256                             ','Spot'
460,'U761985                             ','Margin'
461,'U362347                             ','Spot'
462,'U188370                             ','Options'
463,'U231963                             ','Margin'
464,'U260568                             ','Spot'
465,'U715412                             ','Options'
466,'U191754                             ','Options'
467,'U993842                             ','Futures'
468,'U968859                             ','Options'
469,'U600313                             ','Futures'
470,'U284908                             ','Margin'
471,'U627634                             ','Options'
472,'U121167                             ','Futures'
473,'U681565                             ','Options'
474,'U924100                             ','Options'
475,'U597915                             ','Spot'
476,'U980144                             ','Spot'
477,'U287355                             ','Spot'
478,'U601368                             ','Spot'
479,'U175972                             ','Options'
480,'U614503                             ','Futures'
481,'U910024                             ','Spot'
482,'U318968                             ','Options'
483,'U621241                             ','Futures'
484,'U241991                             ','Futures'
485,'U664139                             ','Margin'
486,'U822051                             ','Options'
487,'U427744                             ','Margin'
488,'U167383                             ','Options'
489,'U527112                             ','Spot'
490,'U391892                             ','Spot'
491,'U151017                             ','Options'
492,'U828889                             ','Margin'
493,'U959766                             ','Margin'
494,'U591085                             ','Options'
495,'U975464                             ','Futures'
496,'U781254                             ','Futures'
497,'U507164                             ','Spot'
498,'U492878                             ','Spot'
499,'U626518                             ','Spot'
500,'U652209                             ','Spot'
501,'U591619                             ','Spot'
502,'U779212                             ','Futures'
503,'U212871                             ','Options'
504,'U385237                             ','Options'
505,'U675137                             ','Spot'
506,'U270174                             ','Options'
507,'U509946                             ','Futures'
508,'U841094                             ','Spot'
509,'U544091                             ','Options'
510,'U555475                             ','Margin'
511,'U778792                             ','Spot'
512,'U622559                             ','Margin'
513,'U240643                             ','Options'
514,'U911931                             ','Futures'
515,'U276353                             ','Margin'
516,'U177892                             ','Options'
517,'U743887                             ','Options'
518,'U681784                             ','Spot'
519,'U179882                             ','Futures'
520,'U322376                             ','Options'
521,'U362861                             ','Spot'
522,'U785004                             ','Spot'
523,'U223038                             ','Futures'
524,'U570621                             ','Options'
525,'U112884                             ','Options'
526,'U677957                             ','Options'
527,'U268387                             ','Futures'
528,'U462164                             ','Options'
529,'U876958                             ','Options'
530,'U760316                             ','Margin'
531,'U419550                             ','Spot'
532,'U466642                             ','Margin'
533,'U504156                             ','Margin'
534,'U368527                             ','Options'
535,'U946435                             ','Futures'
536,'U847647                             ','Options'
537,'U846487                             ','Futures'
538,'U305496                             ','Margin'
539,'U438179                             ','Margin'
540,'U970918                             ','Spot'
541,'U145933                             ','Margin'
542,'U405774                             ','Margin'
543,'U272368                             ','Margin'
544,'U276809                             ','Spot'
545,'U683583                             ','Spot'
546,'U893606                             ','Futures'
547,'U959297                             ','Options'
548,'U584162                             ','Margin'
549,'U538730                             ','Futures'
550,'U239839                             ','Spot'
551,'U543463                             ','Futures'
552,'U894613                             ','Options'
553,'U426383                             ','Options'
554,'U768769                             ','Spot'
555,'U922677                             ','Futures'
556,'U660278                             ','Margin'
557,'U844095                             ','Spot'
558,'U360410                             ','Spot'
559,'U481448                             ','Options'
560,'U911606                             ','Spot'
561,'U606957                             ','Futures'
562,'U383184                             ','Spot'
563,'U116215                             ','Options'
564,'U460831                             ','Options'
565,'U256952                             ','Spot'
566,'U837805                             ','Futures'
567,'U950029                             ','Futures'
568,'U250284                             ','Futures'
569,'U104164                             ','Spot'
570,'U490015                             ','Margin'
571,'U748802                             ','Margin'
572,'U986868                             ','Options'
573,'U876108                             ','Options'
574,'U621246                             ','Spot'
575,'U734125                             ','Options'
576,'U632450                             ','Futures'
577,'U233456                             ','Options'
578,'U371755                             ','Futures'
579,'U463885                             ','Spot'
580,'U201462                             ','Futures'
581,'U446582                             ','Futures'
582,'U957681                             ','Spot'
583,'U543848                             ','Margin'
584,'U414479                             ','Margin'
585,'U594605                             ','Spot'
586,'U359891                             ','Futures'
587,'U254944                             ','Margin'
588,'U895816                             ','Spot'
589,'U581611                             ','Spot'
590,'U630277                             ','Futures'
591,'U691160                             ','Options'
592,'U671206                             ','Futures'
593,'U353917                             ','Margin'
594,'U849248                             ','Futures'
595,'U660494                             ','Futures'
596,'U428874                             ','Futures'
597,'U774384                             ','Spot'
598,'U531134                             ','Margin'
599,'U746525                             ','Options'
600,'U795516                             ','Spot'
601,'U711195                             ','Margin'
602,'U543582                             ','Options'
603,'U755583                             ','Spot'
604,'U728581                             ','Futures'
605,'U517972                             ','Margin'
606,'U530173                             ','Spot'
607,'U947456                             ','Spot'
608,'U293565                             ','Spot'
609,'U385280                             ','Spot'
610,'U597736                             ','Margin'
611,'U381375                             ','Margin'
612,'U203679                             ','Spot'
613,'U470545                             ','Options'
614,'U167618                             ','Options'
615,'U574681                             ','Spot'
616,'U882935                             ','Options'
617,'U581120                             ','Futures'
618,'U504229                             ','Options'
619,'U427494                             ','Margin'
620,'U926491                             ','Futures'
621,'U276906                             ','Futures'
622,'U928584                             ','Options'
623,'U470481                             ','Options'
624,'U529315                             ','Margin'
625,'U116062                             ','Spot'
626,'U997628                             ','Options'
627,'U351226                             ','Margin'
628,'U406199                             ','Margin'
629,'U586374                             ','Margin'
630,'U409360                             ','Futures'
631,'U911773                             ','Spot'
632,'U115508                             ','Margin'
633,'U258805                             ','Options'
634,'U820587                             ','Futures'
635,'U288956                             ','Spot'
636,'U666270                             ','Options'
637,'U904331                             ','Options'
638,'U143236                             ','Spot'
639,'U107378                             ','Futures'
640,'U854874                             ','Spot'
641,'U899736                             ','Margin'
642,'U702293                             ','Margin'
643,'U287240                             ','Spot'
644,'U715341                             ','Spot'
645,'U656534                             ','Options'
646,'U881286                             ','Futures'
647,'U158484                             ','Futures'
648,'U218943                             ','Futures'
649,'U230512                             ','Spot'
650,'U178066                             ','Spot'
651,'U576233                             ','Spot'
652,'U839135                             ','Options'
653,'U689106                             ','Spot'
654,'U722415                             ','Options'
655,'U563321                             ','Options'
656,'U556785                             ','Futures'
657,'U871228                             ','Futures'
658,'U508140                             ','Futures'
659,'U476237                             ','Options'
660,'U556847                             ','Spot'
661,'U141925                             ','Options'
662,'U888309                             ','Margin'
663,'U892350                             ','Options'
664,'U268472                             ','Futures'
665,'U536056                             ','Futures'
666,'U925482                             ','Spot'
667,'U167413                             ','Spot'
668,'U205863                             ','Futures'
669,'U767637                             ','Margin'
670,'U303215                             ','Margin'
671,'U460573                             ','Spot'
672,'U440268                             ','Spot'
673,'U901311                             ','Futures'
674,'U653241                             ','Margin'
675,'U841910                             ','Spot'
676,'U813997                             ','Futures'
677,'U841034                             ','Spot'
678,'U267195                             ','Futures'
679,'U477635                             ','Spot'
680,'U644050                             ','Futures'
681,'U646226                             ','Margin'
682,'U705425                             ','Futures'
683,'U618078                             ','Futures'
684,'U117120                             ','Futures'
685,'U673609                             ','Spot'
686,'U719186                             ','Options'
687,'U630372                             ','Futures'
688,'U352982                             ','Options'
689,'U151604                             ','Futures'
690,'U649640                             ','Futures'
691,'U217546                             ','Options'
692,'U354823                             ','Futures'
693,'U186572                             ','Margin'
694,'U637942                             ','Spot'
695,'U819980                             ','Margin'
696,'U119306                             ','Spot'
697,'U148655                             ','Futures'
698,'U935364                             ','Margin'
699,'U475599                             ','Options'
700,'U120870                             ','Options'
701,'U340328                             ','Futures'
702,'U999356                             ','Futures'
703,'U234761                             ','Futures'
704,'U195325                             ','Margin'
705,'U974196                             ','Spot'
706,'U617602                             ','Spot'
707,'U508029                             ','Futures'
708,'U169623                             ','Futures'
709,'U143806                             ','Futures'
710,'U353274                             ','Spot'
711,'U392298                             ','Spot'
712,'U515836                             ','Futures'
713,'U587986                             ','Options'
714,'U934736                             ','Futures'
715,'U254835                             ','Margin'
716,'U930697                             ','Margin'
717,'U911693                             ','Spot'
718,'U734227                             ','Futures'
719,'U918117                             ','Margin'
720,'U428789                             ','Futures'
721,'U583051                             ','Options'
722,'U159827                             ','Spot'
723,'U462359                             ','Futures'
724,'U220325                             ','Spot'
725,'U802636                             ','Futures'
726,'U593504                             ','Spot'
727,'U884824                             ','Options'
728,'U225861                             ','Spot'
729,'U530853                             ','Margin'
730,'U585943                             ','Options'
731,'U251088                             ','Spot'
732,'U304055                             ','Margin'
733,'U794769                             ','Options'
734,'U201377                             ','Margin'
735,'U933869                             ','Options'
736,'U534566                             ','Futures'
737,'U488006                             ','Spot'
738,'U883507                             ','Spot'
739,'U720275                             ','Options'
740,'U778237                             ','Margin'
741,'U436459                             ','Spot'
742,'U291913                             ','Futures'
743,'U149111                             ','Options'
744,'U910439                             ','Margin'
745,'U700902                             ','Options'
746,'U666073                             ','Margin'
747,'U902120                             ','Options'
748,'U268125                             ','Options'
749,'U228876                             ','Margin'
750,'U601028                             ','Options'
751,'U267444                             ','Futures'
